index,glyph_id,key_hex,key_bytes,char,source,reserved,unicode
1492,0x5D3,0xF79F,F79F,淹,private,0,U+6DF9
1493,0x5D4,0xF7A0,F7A0,添,private,0,U+6DFB
1494,0x5D5,0xF7A1,F7A1,清,private,0,U+6E05
1495,0x5D6,0xF7A2,F7A2,渊,private,0,U+6E0A
1496,0x5D7,0xF7A3,F7A3,渍,private,0,U+6E0D
1497,0x5D8,0xF7A4,F7A4,渐,private,0,U+6E10
1498,0x5D9,0xF7A5,F7A5,渔,private,0,U+6E14
1499,0x5DA,0xF7A6,F7A6,渗,private,0,U+6E17
1500,0x5DB,0xF7A7,F7A7,渡,private,0,U+6E21
1501,0x5DC,0xF7A8,F7A8,温,private,0,U+6E29
1502,0x5DD,0xF7A9,F7A9,港,private,0,U+6E2F
1503,0x5DE,0xF7AA,F7AA,渴,private,0,U+6E34
1504,0x5DF,0xF7AB,F7AB,游,private,0,U+6E38
1505,0x5E0,0xF7AC,F7AC,渺,private,0,U+6E3A
1506,0x5E1,0xF7AD,F7AD,湛,private,0,U+6E5B
1507,0x5E2,0xF7AE,F7AE,湿,private,0,U+6E7F
1508,0x5E3,0xF7AF,F7AF,源,private,0,U+6E90
1509,0x5E4,0xF7B0,F7B0,溜,private,0,U+6E9C
1510,0x5E5,0xF7B1,F7B1,溢,private,0,U+6EA2
1511,0x5E6,0xF7B2,F7B2,溺,private,0,U+6EBA
1512,0x5E7,0xF7B3,F7B3,滋,private,0,U+6ECB
1513,0x5E8,0xF7B4,F7B4,滑,private,0,U+6ED1
1514,0x5E9,0xF7B5,F7B5,滚,private,0,U+6EDA
1515,0x5EA,0xF7B6,F7B6,滞,private,0,U+6EDE
1516,0x5EB,0xF7B7,F7B7,满,private,0,U+6EE1
1517,0x5EC,0xF7B8,F7B8,滨,private,0,U+6EE8
1518,0x5ED,0xF7B9,F7B9,滩,private,0,U+6EE9
1519,0x5EE,0xF7BA,F7BA,滴,private,0,U+6EF4
1520,0x5EF,0xF7BB,F7BB,漂,private,0,U+6F02
1521,0x5F0,0xF7BC,F7BC,漆,private,0,U+6F06
1522,0x5F1,0xF7BD,F7BD,漏,private,0,U+6F0F
1523,0x5F2,0xF7BE,F7BE,演,private,0,U+6F14
1524,0x5F3,0xF7BF,F7BF,漩,private,0,U+6F29
1525,0x5F4,0xF7C0,F7C0,漪,private,0,U+6F2A
1526,0x5F5,0xF7C1,F7C1,漫,private,0,U+6F2B
1527,0x5F6,0xF7C2,F7C2,漱,private,0,U+6F31
1528,0x5F7,0xF7C3,F7C3,潘,private,0,U+6F58
1529,0x5F8,0xF7C4,F7C4,潜,private,0,U+6F5C
1530,0x5F9,0xF7C5,F7C5,潟,private,0,U+6F5F
1531,0x5FA,0xF7C6,F7C6,潮,private,0,U+6F6E
1532,0x5FB,0xF7C7,F7C7,澄,private,0,U+6F84
1533,0x5FC,0xF7C8,F7C8,澈,private,0,U+6F88
1534,0x5FD,0xF7C9,F7C9,澜,private,0,U+6F9C
1535,0x5FE,0xF7CA,F7CA,澡,private,0,U+6FA1
1536,0x5FF,0xF7CB,F7CB,激,private,0,U+6FC0
1537,0x600,0xF7CC,F7CC,濑,private,0,U+6FD1
1538,0x601,0xF7CD,F7CD,瀑,private,0,U+7011
1539,0x602,0xF7CE,F7CE,灌,private,0,U+704C
1540,0x603,0xF7CF,F7CF,火,private,0,U+706B
1541,0x604,0xF7D0,F7D0,灭,private,0,U+706D
1542,0x605,0xF7D1,F7D1,灯,private,0,U+706F
1543,0x606,0xF7D2,F7D2,灰,private,0,U+7070
1544,0x607,0xF7D3,F7D3,灵,private,0,U+7075
1545,0x608,0xF7D4,F7D4,灾,private,0,U+707E
1546,0x609,0xF7D5,F7D5,灿,private,0,U+707F
1547,0x60A,0xF7D6,F7D6,炉,private,0,U+7089
1548,0x60B,0xF7D7,F7D7,炒,private,0,U+7092
1549,0x60C,0xF7D8,F7D8,炖,private,0,U+7096
1550,0x60D,0xF7D9,F7D9,炫,private,0,U+70AB
1551,0x60E,0xF7DA,F7DA,炭,private,0,U+70AD
1552,0x60F,0xF7DB,F7DB,炸,private,0,U+70B8
1553,0x610,0xF7DC,F7DC,点,private,0,U+70B9
1554,0x611,0xF7DD,F7DD,炼,private,0,U+70BC
1555,0x612,0xF7DE,F7DE,烁,private,0,U+70C1
1556,0x613,0xF7DF,F7DF,烂,private,0,U+70C2
1557,0x614,0xF7E0,F7E0,烈,private,0,U+70C8
1558,0x615,0xF7E1,F7E1,烘,private,0,U+70D8
1559,0x616,0xF7E2,F7E2,烙,private,0,U+70D9
1560,0x617,0xF7E3,F7E3,烟,private,0,U+70DF
1561,0x618,0xF7E4,F7E4,烤,private,0,U+70E4
1562,0x619,0xF7E5,F7E5,烦,private,0,U+70E6
1563,0x61A,0xF7E6,F7E6,烧,private,0,U+70E7
1564,0x61B,0xF7E7,F7E7,烫,private,0,U+70EB
1565,0x61C,0xF7E8,F7E8,热,private,0,U+70ED
1566,0x61D,0xF7E9,F7E9,烹,private,0,U+70F9
1567,0x61E,0xF7EA,F7EA,焕,private,0,U+7115
1568,0x61F,0xF7EB,F7EB,焦,private,0,U+7126
1569,0x620,0xF7EC,F7EC,焰,private,0,U+7130
1570,0x621,0xF7ED,F7ED,然,private,0,U+7136
1571,0x622,0xF7EE,F7EE,煌,private,0,U+714C
1572,0x623,0xF7EF,F7EF,煤,private,0,U+7164
1573,0x624,0xF7F0,F7F0,照,private,0,U+7167
1574,0x625,0xF7F1,F7F1,煮,private,0,U+716E
1575,0x626,0xF7F2,F7F2,熊,private,0,U+718A
1576,0x627,0xF7F3,F7F3,熟,private,0,U+719F
1577,0x628,0xF7F4,F7F4,熬,private,0,U+71AC
1578,0x629,0xF7F5,F7F5,燃,private,0,U+71C3
1579,0x62A,0xF7F6,F7F6,燕,private,0,U+71D5
1580,0x62B,0xF7F7,F7F7,爆,private,0,U+7206
1581,0x62C,0xF7F8,F7F8,爪,private,0,U+722A
1582,0x62D,0xF7F9,F7F9,爬,private,0,U+722C
1583,0x62E,0xF7FA,F7FA,爱,private,0,U+7231
1584,0x62F,0xF7FB,F7FB,爵,private,0,U+7235
1585,0x630,0xF7FC,F7FC,父,private,0,U+7236
1586,0x631,0xF840,F840,爷,private,0,U+7237
1587,0x632,0xF841,F841,爸,private,0,U+7238
1588,0x633,0xF842,F842,爽,private,0,U+723D
1589,0x634,0xF843,F843,片,private,0,U+7247
1590,0x635,0xF844,F844,版,private,0,U+7248
1591,0x636,0xF845,F845,牌,private,0,U+724C
1592,0x637,0xF846,F846,牙,private,0,U+7259
1593,0x638,0xF847,F847,牛,private,0,U+725B
1594,0x639,0xF848,F848,牢,private,0,U+7262
1595,0x63A,0xF849,F849,物,private,0,U+7269
1596,0x63B,0xF84A,F84A,牲,private,0,U+7272
1597,0x63C,0xF84B,F84B,牵,private,0,U+7275
1598,0x63D,0xF84C,F84C,特,private,0,U+7279
1599,0x63E,0xF84D,F84D,牺,private,0,U+727A
1600,0x63F,0xF84E,F84E,犀,private,0,U+7280
1601,0x640,0xF84F,F84F,犬,private,0,U+72AC
1602,0x641,0xF850,F850,犯,private,0,U+72AF
1603,0x642,0xF851,F851,状,private,0,U+72B6
1604,0x643,0xF852,F852,犹,private,0,U+72B9
1605,0x644,0xF853,F853,狂,private,0,U+72C2
1606,0x645,0xF854,F854,狐,private,0,U+72D0
1607,0x646,0xF855,F855,狗,private,0,U+72D7
1608,0x647,0xF856,F856,狠,private,0,U+72E0
1609,0x648,0xF857,F857,狡,private,0,U+72E1
1610,0x649,0xF858,F858,狩,private,0,U+72E9
1611,0x64A,0xF859,F859,独,private,0,U+72EC
1612,0x64B,0xF85A,F85A,狭,private,0,U+72ED
1613,0x64C,0xF85B,F85B,狮,private,0,U+72EE
1614,0x64D,0xF85C,F85C,狱,private,0,U+72F1
1615,0x64E,0xF85D,F85D,狸,private,0,U+72F8
1616,0x64F,0xF85E,F85E,猎,private,0,U+730E
1617,0x650,0xF85F,F85F,猕,private,0,U+7315
1618,0x651,0xF860,F860,猛,private,0,U+731B
1619,0x652,0xF861,F861,猜,private,0,U+731C
1620,0x653,0xF862,F862,猪,private,0,U+732A
1621,0x654,0xF863,F863,猫,private,0,U+732B
1622,0x655,0xF864,F864,献,private,0,U+732E
1623,0x656,0xF865,F865,猴,private,0,U+7334
1624,0x657,0xF866,F866,猾,private,0,U+733E
1625,0x658,0xF867,F867,玄,private,0,U+7384
1626,0x659,0xF868,F868,率,private,0,U+7387
1627,0x65A,0xF869,F869,玉,private,0,U+7389
1628,0x65B,0xF86A,F86A,王,private,0,U+738B
1629,0x65C,0xF86B,F86B,玩,private,0,U+73A9
1630,0x65D,0xF86C,F86C,玫,private,0,U+73AB
1631,0x65E,0xF86D,F86D,环,private,0,U+73AF
1632,0x65F,0xF86E,F86E,现,private,0,U+73B0
1633,0x660,0xF86F,F86F,玲,private,0,U+73B2
1634,0x661,0xF870,F870,玻,private,0,U+73BB
1635,0x662,0xF871,F871,珍,private,0,U+73CD
1636,0x663,0xF872,F872,珑,private,0,U+73D1
1637,0x664,0xF873,F873,珠,private,0,U+73E0
1638,0x665,0xF874,F874,班,private,0,U+73ED
1639,0x666,0xF875,F875,球,private,0,U+7403
1640,0x667,0xF876,F876,理,private,0,U+7406
1641,0x668,0xF877,F877,琉,private,0,U+7409
1642,0x669,0xF878,F878,琐,private,0,U+7410
1643,0x66A,0xF879,F879,琢,private,0,U+7422
1644,0x66B,0xF87A,F87A,瑰,private,0,U+7470
1645,0x66C,0xF87B,F87B,璀,private,0,U+7480
1646,0x66D,0xF87C,F87C,璃,private,0,U+7483
1647,0x66E,0xF87D,F87D,璨,private,0,U+74A8
1648,0x66F,0xF87E,F87E,瓜,private,0,U+74DC
1649,0x670,0xF880,F880,瓢,private,0,U+74E2
1650,0x671,0xF881,F881,瓣,private,0,U+74E3
1651,0x672,0xF882,F882,瓶,private,0,U+74F6
1652,0x673,0xF883,F883,甘,private,0,U+7518
1653,0x674,0xF884,F884,甚,private,0,U+751A
1654,0x675,0xF885,F885,甜,private,0,U+751C
1655,0x676,0xF886,F886,生,private,0,U+751F
1656,0x677,0xF887,F887,用,private,0,U+7528
1657,0x678,0xF888,F888,甩,private,0,U+7529
1658,0x679,0xF889,F889,田,private,0,U+7530
1659,0x67A,0xF88A,F88A,由,private,0,U+7531
1660,0x67B,0xF88B,F88B,甲,private,0,U+7532
1661,0x67C,0xF88C,F88C,申,private,0,U+7533
1662,0x67D,0xF88D,F88D,电,private,0,U+7535
1663,0x67E,0xF88E,F88E,男,private,0,U+7537
1664,0x67F,0xF88F,F88F,画,private,0,U+753B
1665,0x680,0xF890,F890,畅,private,0,U+7545
1666,0x681,0xF891,F891,界,private,0,U+754C
1667,0x682,0xF892,F892,畏,private,0,U+754F
1668,0x683,0xF893,F893,留,private,0,U+7559
1669,0x684,0xF894,F894,略,private,0,U+7565
1670,0x685,0xF895,F895,番,private,0,U+756A
1671,0x686,0xF896,F896,疏,private,0,U+758F
1672,0x687,0xF897,F897,疑,private,0,U+7591
1673,0x688,0xF898,F898,疙,private,0,U+7599
1674,0x689,0xF899,F899,疯,private,0,U+75AF
1675,0x68A,0xF89A,F89A,疲,private,0,U+75B2
1676,0x68B,0xF89B,F89B,疼,private,0,U+75BC
1677,0x68C,0xF89C,F89C,疾,private,0,U+75BE
1678,0x68D,0xF89D,F89D,病,private,0,U+75C5
1679,0x68E,0xF89E,F89E,症,private,0,U+75C7
1680,0x68F,0xF89F,F89F,痒,private,0,U+75D2
1681,0x690,0xF8A0,F8A0,痛,private,0,U+75DB
1682,0x691,0xF8A1,F8A1,瘦,private,0,U+7626
1683,0x692,0xF8A2,F8A2,瘩,private,0,U+7629
1684,0x693,0xF8A3,F8A3,瘫,private,0,U+762B
1685,0x694,0xF8A4,F8A4,瘾,private,0,U+763E
1686,0x695,0xF8A5,F8A5,癖,private,0,U+7656
1687,0x696,0xF8A6,F8A6,登,private,0,U+767B
1688,0x697,0xF8A7,F8A7,白,private,0,U+767D
1689,0x698,0xF8A8,F8A8,百,private,0,U+767E
1690,0x699,0xF8A9,F8A9,的,private,0,U+7684
1691,0x69A,0xF8AA,F8AA,皆,private,0,U+7686
1692,0x69B,0xF8AB,F8AB,皎,private,0,U+768E
1693,0x69C,0xF8AC,F8AC,皮,private,0,U+76AE
1694,0x69D,0xF8AD,F8AD,皱,private,0,U+76B1
1695,0x69E,0xF8AE,F8AE,盆,private,0,U+76C6
1696,0x69F,0xF8AF,F8AF,盈,private,0,U+76C8
1697,0x6A0,0xF8B0,F8B0,益,private,0,U+76CA
1698,0x6A1,0xF8B1,F8B1,监,private,0,U+76D1
1699,0x6A2,0xF8B2,F8B2,盒,private,0,U+76D2
1700,0x6A3,0xF8B3,F8B3,盖,private,0,U+76D6
1701,0x6A4,0xF8B4,F8B4,盗,private,0,U+76D7
1702,0x6A5,0xF8B5,F8B5,盘,private,0,U+76D8
1703,0x6A6,0xF8B6,F8B6,盛,private,0,U+76DB
1704,0x6A7,0xF8B7,F8B7,目,private,0,U+76EE
1705,0x6A8,0xF8B8,F8B8,盯,private,0,U+76EF
1706,0x6A9,0xF8B9,F8B9,盲,private,0,U+76F2
1707,0x6AA,0xF8BA,F8BA,直,private,0,U+76F4
1708,0x6AB,0xF8BB,F8BB,相,private,0,U+76F8
1709,0x6AC,0xF8BC,F8BC,盼,private,0,U+76FC
1710,0x6AD,0xF8BD,F8BD,省,private,0,U+7701
1711,0x6AE,0xF8BE,F8BE,眉,private,0,U+7709
1712,0x6AF,0xF8BF,F8BF,看,private,0,U+770B
1713,0x6B0,0xF8C0,F8C0,真,private,0,U+771F
1714,0x6B1,0xF8C1,F8C1,眠,private,0,U+7720
1715,0x6B2,0xF8C2,F8C2,眨,private,0,U+7728
1716,0x6B3,0xF8C3,F8C3,眩,private,0,U+7729
1717,0x6B4,0xF8C4,F8C4,眯,private,0,U+772F
1718,0x6B5,0xF8C5,F8C5,眺,private,0,U+773A
1719,0x6B6,0xF8C6,F8C6,眼,private,0,U+773C
1720,0x6B7,0xF8C7,F8C7,着,private,0,U+7740
1721,0x6B8,0xF8C8,F8C8,睛,private,0,U+775B
1722,0x6B9,0xF8C9,F8C9,睡,private,0,U+7761
1723,0x6BA,0xF8CA,F8CA,督,private,0,U+7763
1724,0x6BB,0xF8CB,F8CB,睦,private,0,U+7766
1725,0x6BC,0xF8CC,F8CC,睹,private,0,U+7779
1726,0x6BD,0xF8CD,F8CD,瞄,private,0,U+7784
1727,0x6BE,0xF8CE,F8CE,瞎,private,0,U+778E
1728,0x6BF,0xF8CF,F8CF,瞒,private,0,U+7792
1729,0x6C0,0xF8D0,F8D0,瞟,private,0,U+779F
1730,0x6C1,0xF8D1,F8D1,瞥,private,0,U+77A5
1731,0x6C2,0xF8D2,F8D2,瞧,private,0,U+77A7
1732,0x6C3,0xF8D3,F8D3,瞩,private,0,U+77A9
1733,0x6C4,0xF8D4,F8D4,瞪,private,0,U+77AA
1734,0x6C5,0xF8D5,F8D5,瞬,private,0,U+77AC
1735,0x6C6,0xF8D6,F8D6,瞰,private,0,U+77B0
1736,0x6C7,0xF8D7,F8D7,瞳,private,0,U+77B3
1737,0x6C8,0xF8D8,F8D8,知,private,0,U+77E5
1738,0x6C9,0xF8D9,F8D9,短,private,0,U+77ED
1739,0x6CA,0xF8DA,F8DA,矮,private,0,U+77EE
1740,0x6CB,0xF8DB,F8DB,石,private,0,U+77F3
1741,0x6CC,0xF8DC,F8DC,矿,private,0,U+77FF
1742,0x6CD,0xF8DD,F8DD,码,private,0,U+7801
1743,0x6CE,0xF8DE,F8DE,研,private,0,U+7814
1744,0x6CF,0xF8DF,F8DF,砰,private,0,U+7830
1745,0x6D0,0xF8E0,F8E0,破,private,0,U+7834
1746,0x6D1,0xF8E1,F8E1,砸,private,0,U+7838
1747,0x6D2,0xF8E2,F8E2,砺,private,0,U+783A
1748,0x6D3,0xF8E3,F8E3,础,private,0,U+7840
1749,0x6D4,0xF8E4,F8E4,硬,private,0,U+786C
1750,0x6D5,0xF8E5,F8E5,确,private,0,U+786E
1751,0x6D6,0xF8E6,F8E6,碌,private,0,U+788C
1752,0x6D7,0xF8E7,F8E7,碍,private,0,U+788D
1753,0x6D8,0xF8E8,F8E8,碎,private,0,U+788E
1754,0x6D9,0xF8E9,F8E9,碗,private,0,U+7897
1755,0x6DA,0xF8EA,F8EA,碰,private,0,U+78B0
1756,0x6DB,0xF8EB,F8EB,碾,private,0,U+78BE
1757,0x6DC,0xF8EC,F8EC,磁,private,0,U+78C1
1758,0x6DD,0xF8ED,F8ED,磨,private,0,U+78E8
1759,0x6DE,0xF8EE,F8EE,示,private,0,U+793A
1760,0x6DF,0xF8EF,F8EF,礼,private,0,U+793C
1761,0x6E0,0xF8F0,F8F0,社,private,0,U+793E
1762,0x6E1,0xF8F1,F8F1,祈,private,0,U+7948
1763,0x6E2,0xF8F2,F8F2,祝,private,0,U+795D
1764,0x6E3,0xF8F3,F8F3,神,private,0,U+795E
1765,0x6E4,0xF8F4,F8F4,祟,private,0,U+795F
1766,0x6E5,0xF8F5,F8F5,票,private,0,U+7968
1767,0x6E6,0xF8F6,F8F6,祭,private,0,U+796D
1768,0x6E7,0xF8F7,F8F7,祷,private,0,U+7977
1769,0x6E8,0xF8F8,F8F8,祸,private,0,U+7978
1770,0x6E9,0xF8F9,F8F9,禁,private,0,U+7981
1771,0x6EA,0xF8FA,F8FA,福,private,0,U+798F
1772,0x6EB,0xF8FB,F8FB,离,private,0,U+79BB
1773,0x6EC,0xF8FC,F8FC,秀,private,0,U+79C0
1774,0x6ED,0xF940,F940,私,private,0,U+79C1
1775,0x6EE,0xF941,F941,秋,private,0,U+79CB
1776,0x6EF,0xF942,F942,种,private,0,U+79CD
1777,0x6F0,0xF943,F943,科,private,0,U+79D1
1778,0x6F1,0xF944,F944,秒,private,0,U+79D2
1779,0x6F2,0xF945,F945,秘,private,0,U+79D8
1780,0x6F3,0xF946,F946,租,private,0,U+79DF
1781,0x6F4,0xF947,F947,积,private,0,U+79EF
1782,0x6F5,0xF948,F948,称,private,0,U+79F0
1783,0x6F6,0xF949,F949,移,private,0,U+79FB
1784,0x6F7,0xF94A,F94A,秽,private,0,U+79FD
1785,0x6F8,0xF94B,F94B,稀,private,0,U+7A00
1786,0x6F9,0xF94C,F94C,程,private,0,U+7A0B
1787,0x6FA,0xF94D,F94D,稍,private,0,U+7A0D
1788,0x6FB,0xF94E,F94E,稳,private,0,U+7A33
1789,0x6FC,0xF94F,F94F,稽,private,0,U+7A3D
1790,0x6FD,0xF950,F950,究,private,0,U+7A76
1791,0x6FE,0xF951,F951,空,private,0,U+7A7A
1792,0x6FF,0xF952,F952,穿,private,0,U+7A7F
1793,0x700,0xF953,F953,突,private,0,U+7A81
1794,0x701,0xF954,F954,窄,private,0,U+7A84
1795,0x702,0xF955,F955,窍,private,0,U+7A8D
1796,0x703,0xF956,F956,窗,private,0,U+7A97
1797,0x704,0xF957,F957,窝,private,0,U+7A9D
1798,0x705,0xF958,F958,窥,private,0,U+7AA5
1799,0x706,0xF959,F959,立,private,0,U+7ACB
1800,0x707,0xF95A,F95A,竖,private,0,U+7AD6
1801,0x708,0xF95B,F95B,站,private,0,U+7AD9
1802,0x709,0xF95C,F95C,竞,private,0,U+7ADE
1803,0x70A,0xF95D,F95D,竟,private,0,U+7ADF
1804,0x70B,0xF95E,F95E,章,private,0,U+7AE0
1805,0x70C,0xF95F,F95F,童,private,0,U+7AE5
1806,0x70D,0xF960,F960,竭,private,0,U+7AED
1807,0x70E,0xF961,F961,端,private,0,U+7AEF
1808,0x70F,0xF962,F962,竹,private,0,U+7AF9
1809,0x710,0xF963,F963,笑,private,0,U+7B11
1810,0x711,0xF964,F964,笔,private,0,U+7B14
1811,0x712,0xF965,F965,符,private,0,U+7B26
1812,0x713,0xF966,F966,笨,private,0,U+7B28
1813,0x714,0xF967,F967,第,private,0,U+7B2C
1814,0x715,0xF968,F968,笼,private,0,U+7B3C
1815,0x716,0xF969,F969,等,private,0,U+7B49
1816,0x717,0xF96A,F96A,筋,private,0,U+7B4B
1817,0x718,0xF96B,F96B,筑,private,0,U+7B51
1818,0x719,0xF96C,F96C,答,private,0,U+7B54
1819,0x71A,0xF96D,F96D,策,private,0,U+7B56
1820,0x71B,0xF96E,F96E,筹,private,0,U+7B79
1821,0x71C,0xF96F,F96F,签,private,0,U+7B7E
1822,0x71D,0xF970,F970,简,private,0,U+7B80
1823,0x71E,0xF971,F971,箍,private,0,U+7B8D
1824,0x71F,0xF972,F972,算,private,0,U+7B97
1825,0x720,0xF973,F973,管,private,0,U+7BA1
1826,0x721,0xF974,F974,箭,private,0,U+7BAD
1827,0x722,0xF975,F975,箱,private,0,U+7BB1
1828,0x723,0xF976,F976,篇,private,0,U+7BC7
1829,0x724,0xF977,F977,篝,private,0,U+7BDD
1830,0x725,0xF978,F978,篮,private,0,U+7BEE
1831,0x726,0xF979,F979,篷,private,0,U+7BF7
1832,0x727,0xF97A,F97A,米,private,0,U+7C73
1833,0x728,0xF97B,F97B,类,private,0,U+7C7B
1834,0x729,0xF97C,F97C,粉,private,0,U+7C89
1835,0x72A,0xF97D,F97D,粗,private,0,U+7C97
1836,0x72B,0xF97E,F97E,粹,private,0,U+7CB9
1837,0x72C,0xF980,F980,精,private,0,U+7CBE
1838,0x72D,0xF981,F981,糊,private,0,U+7CCA
1839,0x72E,0xF982,F982,糕,private,0,U+7CD5
1840,0x72F,0xF983,F983,糖,private,0,U+7CD6
1841,0x730,0xF984,F984,糙,private,0,U+7CD9
1842,0x731,0xF985,F985,糟,private,0,U+7CDF
1843,0x732,0xF986,F986,系,private,0,U+7CFB
1844,0x733,0xF987,F987,紊,private,0,U+7D0A
1845,0x734,0xF988,F988,素,private,0,U+7D20
1846,0x735,0xF989,F989,索,private,0,U+7D22
1847,0x736,0xF98A,F98A,紧,private,0,U+7D27
1848,0x737,0xF98B,F98B,累,private,0,U+7D2F
1849,0x738,0xF98C,F98C,絮,private,0,U+7D6E
1850,0x739,0xF98D,F98D,絵,private,0,U+7D75
1851,0x73A,0xF98E,F98E,繁,private,0,U+7E41
1852,0x73B,0xF98F,F98F,纠,private,0,U+7EA0
1853,0x73C,0xF990,F990,红,private,0,U+7EA2
1854,0x73D,0xF991,F991,纤,private,0,U+7EA4
1855,0x73E,0xF992,F992,约,private,0,U+7EA6
1856,0x73F,0xF993,F993,级,private,0,U+7EA7
1857,0x740,0xF994,F994,纪,private,0,U+7EAA
1858,0x741,0xF995,F995,纯,private,0,U+7EAF
1859,0x742,0xF996,F996,纱,private,0,U+7EB1
1860,0x743,0xF997,F997,纲,private,0,U+7EB2
1861,0x744,0xF998,F998,纳,private,0,U+7EB3
1862,0x745,0xF999,F999,纸,private,0,U+7EB8
1863,0x746,0xF99A,F99A,纹,private,0,U+7EB9
1864,0x747,0xF99B,F99B,纺,private,0,U+7EBA
1865,0x748,0xF99C,F99C,线,private,0,U+7EBF
1866,0x749,0xF99D,F99D,练,private,0,U+7EC3
1867,0x74A,0xF99E,F99E,组,private,0,U+7EC4
1868,0x74B,0xF99F,F99F,绅,private,0,U+7EC5
1869,0x74C,0xF9A0,F9A0,细,private,0,U+7EC6
1870,0x74D,0xF9A1,F9A1,织,private,0,U+7EC7
1871,0x74E,0xF9A2,F9A2,终,private,0,U+7EC8
1872,0x74F,0xF9A3,F9A3,绊,private,0,U+7ECA
1873,0x750,0xF9A4,F9A4,绍,private,0,U+7ECD
1874,0x751,0xF9A5,F9A5,绎,private,0,U+7ECE
1875,0x752,0xF9A6,F9A6,经,private,0,U+7ECF
1876,0x753,0xF9A7,F9A7,绑,private,0,U+7ED1
1877,0x754,0xF9A8,F9A8,绒,private,0,U+7ED2
1878,0x755,0xF9A9,F9A9,结,private,0,U+7ED3
1879,0x756,0xF9AA,F9AA,绕,private,0,U+7ED5
1880,0x757,0xF9AB,F9AB,绘,private,0,U+7ED8
1881,0x758,0xF9AC,F9AC,给,private,0,U+7ED9
1882,0x759,0xF9AD,F9AD,绚,private,0,U+7EDA
1883,0x75A,0xF9AE,F9AE,络,private,0,U+7EDC
1884,0x75B,0xF9AF,F9AF,绝,private,0,U+7EDD
1885,0x75C,0xF9B0,F9B0,统,private,0,U+7EDF
1886,0x75D,0xF9B1,F9B1,继,private,0,U+7EE7
1887,0x75E,0xF9B2,F9B2,绩,private,0,U+7EE9
1888,0x75F,0xF9B3,F9B3,绪,private,0,U+7EEA
1889,0x760,0xF9B4,F9B4,续,private,0,U+7EED
1890,0x761,0xF9B5,F9B5,绰,private,0,U+7EF0
1891,0x762,0xF9B6,F9B6,绳,private,0,U+7EF3
1892,0x763,0xF9B7,F9B7,维,private,0,U+7EF4
1893,0x764,0xF9B8,F9B8,绵,private,0,U+7EF5
1894,0x765,0xF9B9,F9B9,绷,private,0,U+7EF7
1895,0x766,0xF9BA,F9BA,绸,private,0,U+7EF8
1896,0x767,0xF9BB,F9BB,综,private,0,U+7EFC
1897,0x768,0xF9BC,F9BC,绽,private,0,U+7EFD
1898,0x769,0xF9BD,F9BD,绿,private,0,U+7EFF
1899,0x76A,0xF9BE,F9BE,缎,private,0,U+7F0E
1900,0x76B,0xF9BF,F9BF,缓,private,0,U+7F13
1901,0x76C,0xF9C0,F9C0,编,private,0,U+7F16
1902,0x76D,0xF9C1,F9C1,缘,private,0,U+7F18
1903,0x76E,0xF9C2,F9C2,缚,private,0,U+7F1A
1904,0x76F,0xF9C3,F9C3,缝,private,0,U+7F1D
1905,0x770,0xF9C4,F9C4,缠,private,0,U+7F20
1906,0x771,0xF9C5,F9C5,缩,private,0,U+7F29
1907,0x772,0xF9C6,F9C6,缺,private,0,U+7F3A
1908,0x773,0xF9C7,F9C7,罐,private,0,U+7F50
1909,0x774,0xF9C8,F9C8,网,private,0,U+7F51
1910,0x775,0xF9C9,F9C9,罗,private,0,U+7F57
1911,0x776,0xF9CA,F9CA,罚,private,0,U+7F5A
1912,0x777,0xF9CB,F9CB,罢,private,0,U+7F62
1913,0x778,0xF9CC,F9CC,罩,private,0,U+7F69
1914,0x779,0xF9CD,F9CD,罪,private,0,U+7F6A
1915,0x77A,0xF9CE,F9CE,置,private,0,U+7F6E
1916,0x77B,0xF9CF,F9CF,羁,private,0,U+7F81
1917,0x77C,0xF9D0,F9D0,美,private,0,U+7F8E
1918,0x77D,0xF9D1,F9D1,羞,private,0,U+7F9E
1919,0x77E,0xF9D2,F9D2,羡,private,0,U+7FA1
1920,0x77F,0xF9D3,F9D3,群,private,0,U+7FA4
1921,0x780,0xF9D4,F9D4,羽,private,0,U+7FBD
1922,0x781,0xF9D5,F9D5,翅,private,0,U+7FC5
1923,0x782,0xF9D6,F9D6,翔,private,0,U+7FD4
1924,0x783,0xF9D7,F9D7,翘,private,0,U+7FD8
1925,0x784,0xF9D8,F9D8,翱,private,0,U+7FF1
1926,0x785,0xF9D9,F9D9,翻,private,0,U+7FFB
1927,0x786,0xF9DA,F9DA,翼,private,0,U+7FFC
1928,0x787,0xF9DB,F9DB,耀,private,0,U+8000
1929,0x788,0xF9DC,F9DC,老,private,0,U+8001
1930,0x789,0xF9DD,F9DD,考,private,0,U+8003
1931,0x78A,0xF9DE,F9DE,者,private,0,U+8005
1932,0x78B,0xF9DF,F9DF,而,private,0,U+800C
1933,0x78C,0xF9E0,F9E0,耍,private,0,U+800D
1934,0x78D,0xF9E1,F9E1,耐,private,0,U+8010
1935,0x78E,0xF9E2,F9E2,耗,private,0,U+8017
1936,0x78F,0xF9E3,F9E3,耳,private,0,U+8033
1937,0x790,0xF9E4,F9E4,耶,private,0,U+8036
1938,0x791,0xF9E5,F9E5,耻,private,0,U+803B
